Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
1
cuda:1
Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=8, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device 10 	 Train loss 2.3426 	 LR 0.0099 	 Train images 1250 	 Round   1
GPU : NVIDIA GeForce RTX 4090
Device 10 	 Train loss 2.2548 	 LR 0.0099 	 Train images 1250 	 Round   1
Device 10 	 Train loss 1.9792 	 LR 0.0098 	 Train images 1250 	 Round   2
Device 10 	 Train loss 1.7571 	 LR 0.0097 	 Train images 1250 	 Round   3
Device 10 	 Train loss 1.6643 	 LR 0.0096 	 Train images 1250 	 Round   4
Device 10 	 Train loss 1.5374 	 LR 0.0095 	 Train images 1250 	 Round   5
Device 10 	 Train loss 1.4048 	 LR 0.0094 	 Train images 1250 	 Round   6
Device 10 	 Train loss 1.2849 	 LR 0.0093 	 Train images 1250 	 Round   7
Device 10 	 Train loss 1.2315 	 LR 0.0092 	 Train images 1250 	 Round   8
Device 10 	 Train loss 1.1996 	 LR 0.0091 	 Train images 1250 	 Round   9
Device 10 	 Train loss 1.1976 	 LR 0.0090 	 Train images 1250 	 Round  10
Device 10 	 Train loss 1.0714 	 LR 0.0090 	 Train images 1250 	 Round  11
Device 10 	 Train loss 0.9734 	 LR 0.0089 	 Train images 1250 	 Round  12
Device 10 	 Train loss 0.9304 	 LR 0.0088 	 Train images 1250 	 Round  13
Device 10 	 Train loss 0.9895 	 LR 0.0087 	 Train images 1250 	 Round  14
Device 10 	 Train loss 0.9658 	 LR 0.0086 	 Train images 1250 	 Round  15
Device 10 	 Train loss 0.7813 	 LR 0.0085 	 Train images 1250 	 Round  16
Device 10 	 Train loss 0.6922 	 LR 0.0084 	 Train images 1250 	 Round  17
Device 10 	 Train loss 0.7406 	 LR 0.0083 	 Train images 1250 	 Round  18
Device 10 	 Train loss 0.7259 	 LR 0.0083 	 Train images 1250 	 Round  19
Device 10 	 Train loss 0.5974 	 LR 0.0082 	 Train images 1250 	 Round  20
Device 10 	 Train loss 0.6006 	 LR 0.0081 	 Train images 1250 	 Round  21
Device 10 	 Train loss 0.6057 	 LR 0.0080 	 Train images 1250 	 Round  22
Device 10 	 Train loss 0.5613 	 LR 0.0079 	 Train images 1250 	 Round  23
Device 10 	 Train loss 0.4911 	 LR 0.0079 	 Train images 1250 	 Round  24
Device 10 	 Train loss 0.5210 	 LR 0.0078 	 Train images 1250 	 Round  25
Device 10 	 Train loss 0.4068 	 LR 0.0077 	 Train images 1250 	 Round  26
Device 10 	 Train loss 0.4619 	 LR 0.0076 	 Train images 1250 	 Round  27
Device 10 	 Train loss 0.4159 	 LR 0.0075 	 Train images 1250 	 Round  28
Device 10 	 Train loss 0.3404 	 LR 0.0075 	 Train images 1250 	 Round  29
Device 10 	 Train loss 0.1514 	 LR 0.0010 	 Train images 1250 	 Round  30
Device 10 	 Train loss 0.1048 	 LR 0.0010 	 Train images 1250 	 Round  31
Device 10 	 Train loss 0.0905 	 LR 0.0010 	 Train images 1250 	 Round  32
Device 10 	 Train loss 0.0865 	 LR 0.0010 	 Train images 1250 	 Round  33
Device 10 	 Train loss 0.0726 	 LR 0.0010 	 Train images 1250 	 Round  34
Device 10 	 Train loss 0.0693 	 LR 0.0010 	 Train images 1250 	 Round  35
Device 10 	 Train loss 0.0638 	 LR 0.0009 	 Train images 1250 	 Round  36
Device 10 	 Train loss 0.0580 	 LR 0.0009 	 Train images 1250 	 Round  37
Device 10 	 Train loss 0.0583 	 LR 0.0009 	 Train images 1250 	 Round  38
Device 10 	 Train loss 0.0515 	 LR 0.0009 	 Train images 1250 	 Round  39
Device 10 	 Train loss 0.0488 	 LR 0.0009 	 Train images 1250 	 Round  40
Device 10 	 Train loss 0.0470 	 LR 0.0009 	 Train images 1250 	 Round  41
Device 10 	 Train loss 0.0446 	 LR 0.0009 	 Train images 1250 	 Round  42
Device 10 	 Train loss 0.0403 	 LR 0.0009 	 Train images 1250 	 Round  43
Device 10 	 Train loss 0.0439 	 LR 0.0009 	 Train images 1250 	 Round  44
Device 10 	 Train loss 0.0426 	 LR 0.0009 	 Train images 1250 	 Round  45
Device 10 	 Train loss 0.0351 	 LR 0.0009 	 Train images 1250 	 Round  46
Device 10 	 Train loss 0.0314 	 LR 0.0008 	 Train images 1250 	 Round  47
Device 10 	 Train loss 0.0350 	 LR 0.0008 	 Train images 1250 	 Round  48
Device 10 	 Train loss 0.0346 	 LR 0.0008 	 Train images 1250 	 Round  49
Device 10 	 Train loss 0.0335 	 LR 0.0008 	 Train images 1250 	 Round  50
Defense none on Dataset CIFAR10.
Finished computations with time: 0:06:11.321573

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device 10 	 Train loss 2.3426 	 LR 0.0099 	 Train images 1250 	 Round   1
Device 10 	 Train loss 2.1163 	 LR 0.0098 	 Train images 1250 	 Round   2
Device 10 	 Train loss 1.8756 	 LR 0.0097 	 Train images 1250 	 Round   3
Device 10 	 Train loss 1.7346 	 LR 0.0096 	 Train images 1250 	 Round   4
Device 10 	 Train loss 1.5895 	 LR 0.0095 	 Train images 1250 	 Round   5
Device 10 	 Train loss 1.4271 	 LR 0.0094 	 Train images 1250 	 Round   6
Device 10 	 Train loss 1.3153 	 LR 0.0093 	 Train images 1250 	 Round   7
Device 10 	 Train loss 1.2321 	 LR 0.0092 	 Train images 1250 	 Round   8
Device 10 	 Train loss 1.1207 	 LR 0.0091 	 Train images 1250 	 Round   9
Device 10 	 Train loss 1.1079 	 LR 0.0090 	 Train images 1250 	 Round  10
Device 10 	 Train loss 0.9368 	 LR 0.0090 	 Train images 1250 	 Round  11
Device 10 	 Train loss 0.8503 	 LR 0.0089 	 Train images 1250 	 Round  12
Device 10 	 Train loss 0.8760 	 LR 0.0088 	 Train images 1250 	 Round  13
Device 10 	 Train loss 0.8271 	 LR 0.0087 	 Train images 1250 	 Round  14
Device 10 	 Train loss 0.7100 	 LR 0.0086 	 Train images 1250 	 Round  15
Device 10 	 Train loss 0.6188 	 LR 0.0085 	 Train images 1250 	 Round  16
Device 10 	 Train loss 0.5435 	 LR 0.0084 	 Train images 1250 	 Round  17
Device 10 	 Train loss 0.6017 	 LR 0.0083 	 Train images 1250 	 Round  18
Device 10 	 Train loss 0.4560 	 LR 0.0083 	 Train images 1250 	 Round  19
Device 10 	 Train loss 0.3739 	 LR 0.0082 	 Train images 1250 	 Round  20
Device 10 	 Train loss 0.3698 	 LR 0.0081 	 Train images 1250 	 Round  21
Device 10 	 Train loss 0.4160 	 LR 0.0080 	 Train images 1250 	 Round  22
Device 10 	 Train loss 0.3304 	 LR 0.0079 	 Train images 1250 	 Round  23
Device 10 	 Train loss 0.2889 	 LR 0.0079 	 Train images 1250 	 Round  24
Device 10 	 Train loss 0.2713 	 LR 0.0078 	 Train images 1250 	 Round  25
Device 10 	 Train loss 0.2093 	 LR 0.0077 	 Train images 1250 	 Round  26
Device 10 	 Train loss 0.2137 	 LR 0.0076 	 Train images 1250 	 Round  27
Device 10 	 Train loss 0.1824 	 LR 0.0075 	 Train images 1250 	 Round  28
Device 10 	 Train loss 0.1404 	 LR 0.0075 	 Train images 1250 	 Round  29
Device 10 	 Train loss 0.0450 	 LR 0.0010 	 Train images 1250 	 Round  30
Device 10 	 Train loss 0.0215 	 LR 0.0010 	 Train images 1250 	 Round  31
Device 10 	 Train loss 0.0268 	 LR 0.0010 	 Train images 1250 	 Round  32
Device 10 	 Train loss 0.0224 	 LR 0.0010 	 Train images 1250 	 Round  33
Device 10 	 Train loss 0.0220 	 LR 0.0010 	 Train images 1250 	 Round  34
Device 10 	 Train loss 0.0175 	 LR 0.0010 	 Train images 1250 	 Round  35
Device 10 	 Train loss 0.0183 	 LR 0.0009 	 Train images 1250 	 Round  36
Device 10 	 Train loss 0.0172 	 LR 0.0009 	 Train images 1250 	 Round  37
Device 10 	 Train loss 0.0165 	 LR 0.0009 	 Train images 1250 	 Round  38
Device 10 	 Train loss 0.0145 	 LR 0.0009 	 Train images 1250 	 Round  39
Device 10 	 Train loss 0.0175 	 LR 0.0009 	 Train images 1250 	 Round  40
Device 10 	 Train loss 0.0138 	 LR 0.0009 	 Train images 1250 	 Round  41
Device 10 	 Train loss 0.0139 	 LR 0.0009 	 Train images 1250 	 Round  42
Device 10 	 Train loss 0.0125 	 LR 0.0009 	 Train images 1250 	 Round  43
Device 10 	 Train loss 0.0151 	 LR 0.0009 	 Train images 1250 	 Round  44
Device 10 	 Train loss 0.0133 	 LR 0.0009 	 Train images 1250 	 Round  45
Device 10 	 Train loss 0.0103 	 LR 0.0009 	 Train images 1250 	 Round  46
Device 10 	 Train loss 0.0104 	 LR 0.0008 	 Train images 1250 	 Round  47
Device 10 	 Train loss 0.0110 	 LR 0.0008 	 Train images 1250 	 Round  48
Device 10 	 Train loss 0.0126 	 LR 0.0008 	 Train images 1250 	 Round  49
Device 10 	 Train loss 0.0120 	 LR 0.0008 	 Train images 1250 	 Round  50
Defense none on Dataset CIFAR10.
Finished computations with time: 0:06:19.905001

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device 10 	 Train loss 2.4740 	 LR 0.0099 	 Train images 1250 	 Round   1
Device 10 	 Train loss 2.2454 	 LR 0.0098 	 Train images 1250 	 Round   2
Device 10 	 Train loss 2.0473 	 LR 0.0097 	 Train images 1250 	 Round   3
Device 10 	 Train loss 1.8349 	 LR 0.0096 	 Train images 1250 	 Round   4
Device 10 	 Train loss 1.7023 	 LR 0.0095 	 Train images 1250 	 Round   5
Device 10 	 Train loss 1.7358 	 LR 0.0094 	 Train images 1250 	 Round   6
Device 10 	 Train loss 1.5876 	 LR 0.0093 	 Train images 1250 	 Round   7
Device 10 	 Train loss 1.5311 	 LR 0.0092 	 Train images 1250 	 Round   8
Device 10 	 Train loss 1.4442 	 LR 0.0091 	 Train images 1250 	 Round   9
Device 10 	 Train loss 1.4776 	 LR 0.0090 	 Train images 1250 	 Round  10
Device 10 	 Train loss 1.4368 	 LR 0.0090 	 Train images 1250 	 Round  11
Device 10 	 Train loss 1.3686 	 LR 0.0089 	 Train images 1250 	 Round  12
Device 10 	 Train loss 1.2689 	 LR 0.0088 	 Train images 1250 	 Round  13
Device 10 	 Train loss 1.1863 	 LR 0.0087 	 Train images 1250 	 Round  14
Device 10 	 Train loss 1.2445 	 LR 0.0086 	 Train images 1250 	 Round  15
Device 10 	 Train loss 1.1789 	 LR 0.0085 	 Train images 1250 	 Round  16
Device 10 	 Train loss 1.1015 	 LR 0.0084 	 Train images 1250 	 Round  17
Device 10 	 Train loss 1.1329 	 LR 0.0083 	 Train images 1250 	 Round  18
Device 10 	 Train loss 1.0278 	 LR 0.0083 	 Train images 1250 	 Round  19
Device 10 	 Train loss 0.9836 	 LR 0.0082 	 Train images 1250 	 Round  20
Device 10 	 Train loss 0.9372 	 LR 0.0081 	 Train images 1250 	 Round  21
Device 10 	 Train loss 0.9127 	 LR 0.0080 	 Train images 1250 	 Round  22
Device 10 	 Train loss 0.7949 	 LR 0.0079 	 Train images 1250 	 Round  23
Device 10 	 Train loss 0.8215 	 LR 0.0079 	 Train images 1250 	 Round  24
Device 10 	 Train loss 0.7796 	 LR 0.0078 	 Train images 1250 	 Round  25
Device 10 	 Train loss 0.6895 	 LR 0.0077 	 Train images 1250 	 Round  26
Device 10 	 Train loss 0.6530 	 LR 0.0076 	 Train images 1250 	 Round  27
Device 10 	 Train loss 0.5553 	 LR 0.0075 	 Train images 1250 	 Round  28
Device 10 	 Train loss 0.5712 	 LR 0.0075 	 Train images 1250 	 Round  29
Device 10 	 Train loss 0.3345 	 LR 0.0010 	 Train images 1250 	 Round  30
Device 10 	 Train loss 0.2563 	 LR 0.0010 	 Train images 1250 	 Round  31
Device 10 	 Train loss 0.2239 	 LR 0.0010 	 Train images 1250 	 Round  32
Device 10 	 Train loss 0.1985 	 LR 0.0010 	 Train images 1250 	 Round  33
Device 10 	 Train loss 0.1799 	 LR 0.0010 	 Train images 1250 	 Round  34
Device 10 	 Train loss 0.1628 	 LR 0.0010 	 Train images 1250 	 Round  35
Device 10 	 Train loss 0.1528 	 LR 0.0009 	 Train images 1250 	 Round  36
Device 10 	 Train loss 0.1258 	 LR 0.0009 	 Train images 1250 	 Round  37
Device 10 	 Train loss 0.1237 	 LR 0.0009 	 Train images 1250 	 Round  38
Device 10 	 Train loss 0.1225 	 LR 0.0009 	 Train images 1250 	 Round  39
Device 10 	 Train loss 0.1077 	 LR 0.0009 	 Train images 1250 	 Round  40
Device 10 	 Train loss 0.1092 	 LR 0.0009 	 Train images 1250 	 Round  41
Device 10 	 Train loss 0.0935 	 LR 0.0009 	 Train images 1250 	 Round  42
Device 10 	 Train loss 0.0892 	 LR 0.0009 	 Train images 1250 	 Round  43
Device 10 	 Train loss 0.0692 	 LR 0.0009 	 Train images 1250 	 Round  44
Device 10 	 Train loss 0.0637 	 LR 0.0009 	 Train images 1250 	 Round  45
Device 10 	 Train loss 0.0661 	 LR 0.0009 	 Train images 1250 	 Round  46
Device 10 	 Train loss 0.0609 	 LR 0.0008 	 Train images 1250 	 Round  47
Device 10 	 Train loss 0.0627 	 LR 0.0008 	 Train images 1250 	 Round  48
Device 10 	 Train loss 0.0447 	 LR 0.0008 	 Train images 1250 	 Round  49
Device 10 	 Train loss 0.0375 	 LR 0.0008 	 Train images 1250 	 Round  50
Defense none on Dataset CIFAR10.
Finished computations with time: 0:08:55.922943

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device 10 	 Train loss 4.1181 	 LR 0.0099 	 Train images 1250 	 Round   1
Device 10 	 Train loss 2.4493 	 LR 0.0098 	 Train images 1250 	 Round   2
Device 10 	 Train loss 2.2576 	 LR 0.0097 	 Train images 1250 	 Round   3
Device 10 	 Train loss 2.2034 	 LR 0.0096 	 Train images 1250 	 Round   4
Device 10 	 Train loss 2.1389 	 LR 0.0095 	 Train images 1250 	 Round   5
Device 10 	 Train loss 2.1086 	 LR 0.0094 	 Train images 1250 	 Round   6
Device 10 	 Train loss 2.0669 	 LR 0.0093 	 Train images 1250 	 Round   7
Device 10 	 Train loss 2.0715 	 LR 0.0092 	 Train images 1250 	 Round   8
Device 10 	 Train loss 2.0164 	 LR 0.0091 	 Train images 1250 	 Round   9
Device 10 	 Train loss 1.9880 	 LR 0.0090 	 Train images 1250 	 Round  10
Device 10 	 Train loss 1.9905 	 LR 0.0090 	 Train images 1250 	 Round  11
Device 10 	 Train loss 1.9629 	 LR 0.0089 	 Train images 1250 	 Round  12
Device 10 	 Train loss 1.9612 	 LR 0.0088 	 Train images 1250 	 Round  13
Device 10 	 Train loss 1.9751 	 LR 0.0087 	 Train images 1250 	 Round  14
Device 10 	 Train loss 1.9449 	 LR 0.0086 	 Train images 1250 	 Round  15
Device 10 	 Train loss 1.9244 	 LR 0.0085 	 Train images 1250 	 Round  16
Device 10 	 Train loss 1.9162 	 LR 0.0084 	 Train images 1250 	 Round  17
Device 10 	 Train loss 1.9085 	 LR 0.0083 	 Train images 1250 	 Round  18
Device 10 	 Train loss 1.8879 	 LR 0.0083 	 Train images 1250 	 Round  19
Device 10 	 Train loss 1.8994 	 LR 0.0082 	 Train images 1250 	 Round  20
Device 10 	 Train loss 1.8814 	 LR 0.0081 	 Train images 1250 	 Round  21
Device 10 	 Train loss 1.8761 	 LR 0.0080 	 Train images 1250 	 Round  22
Device 10 	 Train loss 1.8835 	 LR 0.0079 	 Train images 1250 	 Round  23
Device 10 	 Train loss 1.8600 	 LR 0.0079 	 Train images 1250 	 Round  24
Device 10 	 Train loss 1.8565 	 LR 0.0078 	 Train images 1250 	 Round  25
Device 10 	 Train loss 1.8645 	 LR 0.0077 	 Train images 1250 	 Round  26
Device 10 	 Train loss 1.8592 	 LR 0.0076 	 Train images 1250 	 Round  27
Device 10 	 Train loss 1.8469 	 LR 0.0075 	 Train images 1250 	 Round  28
Device 10 	 Train loss 1.8233 	 LR 0.0075 	 Train images 1250 	 Round  29
Device 10 	 Train loss 1.8068 	 LR 0.0010 	 Train images 1250 	 Round  30
Device 10 	 Train loss 1.8071 	 LR 0.0010 	 Train images 1250 	 Round  31
Device 10 	 Train loss 1.7990 	 LR 0.0010 	 Train images 1250 	 Round  32
Device 10 	 Train loss 1.7981 	 LR 0.0010 	 Train images 1250 	 Round  33
Device 10 	 Train loss 1.7985 	 LR 0.0010 	 Train images 1250 	 Round  34
Device 10 	 Train loss 1.8021 	 LR 0.0010 	 Train images 1250 	 Round  35
Device 10 	 Train loss 1.7978 	 LR 0.0009 	 Train images 1250 	 Round  36
Device 10 	 Train loss 1.7968 	 LR 0.0009 	 Train images 1250 	 Round  37
Device 10 	 Train loss 1.7978 	 LR 0.0009 	 Train images 1250 	 Round  38
Device 10 	 Train loss 1.8035 	 LR 0.0009 	 Train images 1250 	 Round  39
Device 10 	 Train loss 1.7911 	 LR 0.0009 	 Train images 1250 	 Round  40
Device 10 	 Train loss 1.7925 	 LR 0.0009 	 Train images 1250 	 Round  41
Device 10 	 Train loss 1.7969 	 LR 0.0009 	 Train images 1250 	 Round  42
Device 10 	 Train loss 1.7973 	 LR 0.0009 	 Train images 1250 	 Round  43
Device 10 	 Train loss 1.7954 	 LR 0.0009 	 Train images 1250 	 Round  44
Device 10 	 Train loss 1.7980 	 LR 0.0009 	 Train images 1250 	 Round  45
Device 10 	 Train loss 1.7882 	 LR 0.0009 	 Train images 1250 	 Round  46
Device 10 	 Train loss 1.7960 	 LR 0.0008 	 Train images 1250 	 Round  47
Device 10 	 Train loss 1.7900 	 LR 0.0008 	 Train images 1250 	 Round  48
Device 10 	 Train loss 1.7935 	 LR 0.0008 	 Train images 1250 	 Round  49
Device 10 	 Train loss 1.7910 	 LR 0.0008 	 Train images 1250 	 Round  50
Defense none on Dataset CIFAR10.
Finished computations with time: 0:03:05.259566

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
<class 'torchvision.datasets.cifar.CIFAR10'>
Device 10 	 Train loss 3.9795 	 LR 0.0099 	 Train images 1250 	 Round   1
Device 10 	 Train loss 2.5472 	 LR 0.0098 	 Train images 1250 	 Round   2
Device 10 	 Train loss 2.3697 	 LR 0.0097 	 Train images 1250 	 Round   3
Device 10 	 Train loss 2.3359 	 LR 0.0096 	 Train images 1250 	 Round   4
Device 10 	 Train loss 2.3136 	 LR 0.0095 	 Train images 1250 	 Round   5
Device 10 	 Train loss 2.3084 	 LR 0.0094 	 Train images 1250 	 Round   6
Device 10 	 Train loss 2.2936 	 LR 0.0093 	 Train images 1250 	 Round   7
Device 10 	 Train loss 2.2949 	 LR 0.0092 	 Train images 1250 	 Round   8
Device 10 	 Train loss 2.2756 	 LR 0.0091 	 Train images 1250 	 Round   9
Device 10 	 Train loss 2.2496 	 LR 0.0090 	 Train images 1250 	 Round  10
Device 10 	 Train loss 2.2379 	 LR 0.0090 	 Train images 1250 	 Round  11
Device 10 	 Train loss 2.2181 	 LR 0.0089 	 Train images 1250 	 Round  12
Device 10 	 Train loss 2.2209 	 LR 0.0088 	 Train images 1250 	 Round  13
Device 10 	 Train loss 2.2184 	 LR 0.0087 	 Train images 1250 	 Round  14
Device 10 	 Train loss 2.2151 	 LR 0.0086 	 Train images 1250 	 Round  15
Device 10 	 Train loss 2.1767 	 LR 0.0085 	 Train images 1250 	 Round  16
Device 10 	 Train loss 2.1889 	 LR 0.0084 	 Train images 1250 	 Round  17
Device 10 	 Train loss 2.1670 	 LR 0.0083 	 Train images 1250 	 Round  18
Device 10 	 Train loss 2.1360 	 LR 0.0083 	 Train images 1250 	 Round  19
Device 10 	 Train loss 2.1628 	 LR 0.0082 	 Train images 1250 	 Round  20
Device 10 	 Train loss 2.1436 	 LR 0.0081 	 Train images 1250 	 Round  21
Device 10 	 Train loss 2.1164 	 LR 0.0080 	 Train images 1250 	 Round  22
Device 10 	 Train loss 2.1225 	 LR 0.0079 	 Train images 1250 	 Round  23
Device 10 	 Train loss 2.1083 	 LR 0.0079 	 Train images 1250 	 Round  24
Device 10 	 Train loss 2.1235 	 LR 0.0078 	 Train images 1250 	 Round  25
Device 10 	 Train loss 2.1091 	 LR 0.0077 	 Train images 1250 	 Round  26
Device 10 	 Train loss 2.1072 	 LR 0.0076 	 Train images 1250 	 Round  27
Device 10 	 Train loss 2.0740 	 LR 0.0075 	 Train images 1250 	 Round  28
Device 10 	 Train loss 2.0816 	 LR 0.0075 	 Train images 1250 	 Round  29
Device 10 	 Train loss 2.0353 	 LR 0.0010 	 Train images 1250 	 Round  30
Device 10 	 Train loss 2.0361 	 LR 0.0010 	 Train images 1250 	 Round  31
Device 10 	 Train loss 2.0304 	 LR 0.0010 	 Train images 1250 	 Round  32
Device 10 	 Train loss 2.0351 	 LR 0.0010 	 Train images 1250 	 Round  33
Device 10 	 Train loss 2.0357 	 LR 0.0010 	 Train images 1250 	 Round  34
Device 10 	 Train loss 2.0378 	 LR 0.0010 	 Train images 1250 	 Round  35
Device 10 	 Train loss 2.0339 	 LR 0.0009 	 Train images 1250 	 Round  36
Device 10 	 Train loss 2.0327 	 LR 0.0009 	 Train images 1250 	 Round  37
Device 10 	 Train loss 2.0318 	 LR 0.0009 	 Train images 1250 	 Round  38
Device 10 	 Train loss 2.0339 	 LR 0.0009 	 Train images 1250 	 Round  39
Device 10 	 Train loss 2.0297 	 LR 0.0009 	 Train images 1250 	 Round  40
Device 10 	 Train loss 2.0276 	 LR 0.0009 	 Train images 1250 	 Round  41
Device 10 	 Train loss 2.0274 	 LR 0.0009 	 Train images 1250 	 Round  42
Device 10 	 Train loss 2.0324 	 LR 0.0009 	 Train images 1250 	 Round  43
Device 10 	 Train loss 2.0307 	 LR 0.0009 	 Train images 1250 	 Round  44
Device 10 	 Train loss 2.0320 	 LR 0.0009 	 Train images 1250 	 Round  45
Device 10 	 Train loss 2.0300 	 LR 0.0009 	 Train images 1250 	 Round  46
Device 10 	 Train loss 2.0290 	 LR 0.0008 	 Train images 1250 	 Round  47
