Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='dp', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.001, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='non-iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
<class 'torchvision.datasets.cifar.CIFAR10'>
Device 10 	 Train loss 0.7448 	 LR 0.0099 	 Train images 4000 	 Round   1
Device 10 	 Train loss 0.1543 	 LR 0.0082 	 Train images 4000 	 Round  20
Device 10 	 Train loss 0.1915 	 LR 0.0081 	 Train images 4000 	 Round  21
Device 10 	 Train loss 0.1465 	 LR 0.0080 	 Train images 4000 	 Round  22
Device 10 	 Train loss 0.1601 	 LR 0.0079 	 Train images 4000 	 Round  23
Device 10 	 Train loss 0.1368 	 LR 0.0079 	 Train images 4000 	 Round  24
Device 10 	 Train loss 0.2043 	 LR 0.0077 	 Train images 4000 	 Round  26
Device 10 	 Train loss 0.0791 	 LR 0.0076 	 Train images 4000 	 Round  27
Device 10 	 Train loss 0.1614 	 LR 0.0075 	 Train images 4000 	 Round  29
Device 10 	 Train loss 0.1795 	 LR 0.0010 	 Train images 4000 	 Round  30
Device 10 	 Train loss 0.1030 	 LR 0.0010 	 Train images 4000 	 Round  32
Device 10 	 Train loss 0.0889 	 LR 0.0010 	 Train images 4000 	 Round  33
Device 10 	 Train loss 0.0901 	 LR 0.0010 	 Train images 4000 	 Round  34
Device 10 	 Train loss 0.1100 	 LR 0.0009 	 Train images 4000 	 Round  36
Device 10 	 Train loss 0.0624 	 LR 0.0009 	 Train images 4000 	 Round  37
Device 10 	 Train loss 0.0575 	 LR 0.0009 	 Train images 4000 	 Round  38
Device 10 	 Train loss 0.0657 	 LR 0.0009 	 Train images 4000 	 Round  39
Device 10 	 Train loss 0.0960 	 LR 0.0009 	 Train images 4000 	 Round  43
Device 10 	 Train loss 0.0581 	 LR 0.0009 	 Train images 4000 	 Round  44
Device 10 	 Train loss 0.0628 	 LR 0.0008 	 Train images 4000 	 Round  47
Device 10 	 Train loss 0.0661 	 LR 0.0008 	 Train images 4000 	 Round  48
Device 10 	 Train loss 0.0628 	 LR 0.0008 	 Train images 4000 	 Round  50
Device 10 	 Train loss 0.0676 	 LR 0.0008 	 Train images 4000 	 Round  54
Device 10 	 Train loss 0.0464 	 LR 0.0008 	 Train images 4000 	 Round  55
Device 10 	 Train loss 0.0387 	 LR 0.0008 	 Train images 4000 	 Round  56
Device 10 	 Train loss 0.0320 	 LR 0.0008 	 Train images 4000 	 Round  57
Device 10 	 Train loss 0.0485 	 LR 0.0007 	 Train images 4000 	 Round  59
Device 10 	 Train loss 0.0277 	 LR 0.0007 	 Train images 4000 	 Round  60
Device 10 	 Train loss 0.0313 	 LR 0.0007 	 Train images 4000 	 Round  61
Device 10 	 Train loss 0.0274 	 LR 0.0007 	 Train images 4000 	 Round  62
Device 10 	 Train loss 0.0402 	 LR 0.0007 	 Train images 4000 	 Round  63
Device 10 	 Train loss 0.0249 	 LR 0.0007 	 Train images 4000 	 Round  64
Device 10 	 Train loss 0.0237 	 LR 0.0007 	 Train images 4000 	 Round  65
Device 10 	 Train loss 0.0327 	 LR 0.0007 	 Train images 4000 	 Round  68
Device 10 	 Train loss 0.0338 	 LR 0.0007 	 Train images 4000 	 Round  71
Device 10 	 Train loss 0.0226 	 LR 0.0006 	 Train images 4000 	 Round  73
Device 10 	 Train loss 0.0436 	 LR 0.0006 	 Train images 4000 	 Round  76
Device 10 	 Train loss 0.0353 	 LR 0.0006 	 Train images 4000 	 Round  79
Device 10 	 Train loss 0.0247 	 LR 0.0006 	 Train images 4000 	 Round  80
Device 10 	 Train loss 0.0466 	 LR 0.0006 	 Train images 4000 	 Round  85
Device 10 	 Train loss 0.0293 	 LR 0.0006 	 Train images 4000 	 Round  88
Device 10 	 Train loss 0.0229 	 LR 0.0005 	 Train images 4000 	 Round  90
Device 10 	 Train loss 0.0392 	 LR 0.0005 	 Train images 4000 	 Round  92
Device 10 	 Train loss 0.0161 	 LR 0.0005 	 Train images 4000 	 Round  93
Device 10 	 Train loss 0.0187 	 LR 0.0005 	 Train images 4000 	 Round  94
Device 10 	 Train loss 0.0215 	 LR 0.0005 	 Train images 4000 	 Round  95
Device 10 	 Train loss 0.0306 	 LR 0.0005 	 Train images 4000 	 Round  97
Device 10 	 Train loss 0.0144 	 LR 0.0005 	 Train images 4000 	 Round  98
Device 10 	 Train loss 0.0202 	 LR 0.0005 	 Train images 4000 	 Round 100
Defense dp on Dataset CIFAR10.
Finished computations with time: 0:31:26.215398

