Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='non-iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
<class 'torchvision.datasets.cifar.CIFAR10'>
Device 10 	 Train loss 0.7525 	 LR 0.0099 	 Train images 4000 	 Round   1
Device 10 	 Train loss 0.1669 	 LR 0.0078 	 Train images 4000 	 Round  25
Device 10 	 Train loss 0.0811 	 LR 0.0077 	 Train images 4000 	 Round  26
Device 10 	 Train loss 0.1449 	 LR 0.0076 	 Train images 4000 	 Round  27
Device 10 	 Train loss 0.0879 	 LR 0.0075 	 Train images 4000 	 Round  28
Device 10 	 Train loss 0.1285 	 LR 0.0075 	 Train images 4000 	 Round  29
Device 10 	 Train loss 0.0986 	 LR 0.0010 	 Train images 4000 	 Round  30
Device 10 	 Train loss 0.1041 	 LR 0.0010 	 Train images 4000 	 Round  31
Device 10 	 Train loss 0.0911 	 LR 0.0010 	 Train images 4000 	 Round  32
Device 10 	 Train loss 0.0901 	 LR 0.0010 	 Train images 4000 	 Round  33
Device 10 	 Train loss 0.0790 	 LR 0.0010 	 Train images 4000 	 Round  34
Device 10 	 Train loss 0.0687 	 LR 0.0010 	 Train images 4000 	 Round  35
Device 10 	 Train loss 0.0713 	 LR 0.0009 	 Train images 4000 	 Round  36
Device 10 	 Train loss 0.0645 	 LR 0.0009 	 Train images 4000 	 Round  37
Device 10 	 Train loss 0.0617 	 LR 0.0009 	 Train images 4000 	 Round  38
Device 10 	 Train loss 0.0553 	 LR 0.0009 	 Train images 4000 	 Round  39
Device 10 	 Train loss 0.0577 	 LR 0.0009 	 Train images 4000 	 Round  40
Device 10 	 Train loss 0.0522 	 LR 0.0009 	 Train images 4000 	 Round  41
Device 10 	 Train loss 0.0479 	 LR 0.0009 	 Train images 4000 	 Round  42
Device 10 	 Train loss 0.0462 	 LR 0.0009 	 Train images 4000 	 Round  43
Device 10 	 Train loss 0.0461 	 LR 0.0009 	 Train images 4000 	 Round  44
Device 10 	 Train loss 0.0435 	 LR 0.0009 	 Train images 4000 	 Round  45
Device 10 	 Train loss 0.0408 	 LR 0.0009 	 Train images 4000 	 Round  46
Device 10 	 Train loss 0.0432 	 LR 0.0008 	 Train images 4000 	 Round  47
Device 10 	 Train loss 0.0381 	 LR 0.0008 	 Train images 4000 	 Round  48
Device 10 	 Train loss 0.0392 	 LR 0.0008 	 Train images 4000 	 Round  49
Device 10 	 Train loss 0.0375 	 LR 0.0008 	 Train images 4000 	 Round  50
Device 10 	 Train loss 0.0338 	 LR 0.0008 	 Train images 4000 	 Round  51
Device 10 	 Train loss 0.0344 	 LR 0.0008 	 Train images 4000 	 Round  52
Device 10 	 Train loss 0.0350 	 LR 0.0008 	 Train images 4000 	 Round  53
Device 10 	 Train loss 0.0324 	 LR 0.0008 	 Train images 4000 	 Round  54
Device 10 	 Train loss 0.0276 	 LR 0.0008 	 Train images 4000 	 Round  55
Device 10 	 Train loss 0.0283 	 LR 0.0008 	 Train images 4000 	 Round  56
Device 10 	 Train loss 0.0274 	 LR 0.0008 	 Train images 4000 	 Round  57
Device 10 	 Train loss 0.0278 	 LR 0.0008 	 Train images 4000 	 Round  58
Device 10 	 Train loss 0.0273 	 LR 0.0007 	 Train images 4000 	 Round  59
Device 10 	 Train loss 0.0260 	 LR 0.0007 	 Train images 4000 	 Round  60
Device 10 	 Train loss 0.0275 	 LR 0.0007 	 Train images 4000 	 Round  61
Device 10 	 Train loss 0.0263 	 LR 0.0007 	 Train images 4000 	 Round  62
Device 10 	 Train loss 0.0247 	 LR 0.0007 	 Train images 4000 	 Round  63
Device 10 	 Train loss 0.0253 	 LR 0.0007 	 Train images 4000 	 Round  64
Device 10 	 Train loss 0.0214 	 LR 0.0007 	 Train images 4000 	 Round  65
Device 10 	 Train loss 0.0218 	 LR 0.0007 	 Train images 4000 	 Round  66
Device 10 	 Train loss 0.0219 	 LR 0.0007 	 Train images 4000 	 Round  67
Device 10 	 Train loss 0.0207 	 LR 0.0007 	 Train images 4000 	 Round  68
Device 10 	 Train loss 0.0201 	 LR 0.0007 	 Train images 4000 	 Round  69
Device 10 	 Train loss 0.0189 	 LR 0.0007 	 Train images 4000 	 Round  70
Device 10 	 Train loss 0.0198 	 LR 0.0007 	 Train images 4000 	 Round  71
Device 10 	 Train loss 0.0200 	 LR 0.0007 	 Train images 4000 	 Round  72
Device 10 	 Train loss 0.0185 	 LR 0.0006 	 Train images 4000 	 Round  73
Device 10 	 Train loss 0.0173 	 LR 0.0006 	 Train images 4000 	 Round  74
Device 10 	 Train loss 0.0172 	 LR 0.0006 	 Train images 4000 	 Round  75
Device 10 	 Train loss 0.0184 	 LR 0.0006 	 Train images 4000 	 Round  76
Device 10 	 Train loss 0.0163 	 LR 0.0006 	 Train images 4000 	 Round  77
Device 10 	 Train loss 0.0167 	 LR 0.0006 	 Train images 4000 	 Round  78
Device 10 	 Train loss 0.0166 	 LR 0.0006 	 Train images 4000 	 Round  79
Device 10 	 Train loss 0.0170 	 LR 0.0006 	 Train images 4000 	 Round  80
Device 10 	 Train loss 0.0170 	 LR 0.0006 	 Train images 4000 	 Round  81
Device 10 	 Train loss 0.0150 	 LR 0.0006 	 Train images 4000 	 Round  82
Device 10 	 Train loss 0.0151 	 LR 0.0006 	 Train images 4000 	 Round  83
Device 10 	 Train loss 0.0155 	 LR 0.0006 	 Train images 4000 	 Round  84
Device 10 	 Train loss 0.0154 	 LR 0.0006 	 Train images 4000 	 Round  85
Device 10 	 Train loss 0.0152 	 LR 0.0006 	 Train images 4000 	 Round  86
Device 10 	 Train loss 0.0150 	 LR 0.0006 	 Train images 4000 	 Round  87
Device 10 	 Train loss 0.0148 	 LR 0.0006 	 Train images 4000 	 Round  88
Device 10 	 Train loss 0.0140 	 LR 0.0006 	 Train images 4000 	 Round  89
Device 10 	 Train loss 0.0142 	 LR 0.0005 	 Train images 4000 	 Round  90
Device 10 	 Train loss 0.0143 	 LR 0.0005 	 Train images 4000 	 Round  91
Device 10 	 Train loss 0.0138 	 LR 0.0005 	 Train images 4000 	 Round  92
Device 10 	 Train loss 0.0131 	 LR 0.0005 	 Train images 4000 	 Round  93
Device 10 	 Train loss 0.0128 	 LR 0.0005 	 Train images 4000 	 Round  94
Device 10 	 Train loss 0.0141 	 LR 0.0005 	 Train images 4000 	 Round  95
Device 10 	 Train loss 0.0121 	 LR 0.0005 	 Train images 4000 	 Round  96
Device 10 	 Train loss 0.0126 	 LR 0.0005 	 Train images 4000 	 Round  97
Device 10 	 Train loss 0.0125 	 LR 0.0005 	 Train images 4000 	 Round  98
Device 10 	 Train loss 0.0113 	 LR 0.0005 	 Train images 4000 	 Round  99
Device 10 	 Train loss 0.0125 	 LR 0.0005 	 Train images 4000 	 Round 100
Defense none on Dataset CIFAR10.
Finished computations with time: 0:25:31.518097

