Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR100', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device 10 	 Train loss 4.8033 	 LR 0.0099 	 Train images 1250 	 Round   1
Device 10 	 Train loss 2.5478 	 LR 0.0007 	 Train images 1250 	 Round  67
Device 10 	 Train loss 2.5201 	 LR 0.0007 	 Train images 1250 	 Round  68
Device 10 	 Train loss 2.5047 	 LR 0.0007 	 Train images 1250 	 Round  69
Device 10 	 Train loss 2.5201 	 LR 0.0007 	 Train images 1250 	 Round  70
Device 10 	 Train loss 2.5051 	 LR 0.0007 	 Train images 1250 	 Round  71
Device 10 	 Train loss 2.4855 	 LR 0.0007 	 Train images 1250 	 Round  72
Device 10 	 Train loss 2.4896 	 LR 0.0006 	 Train images 1250 	 Round  73
Device 10 	 Train loss 2.4765 	 LR 0.0006 	 Train images 1250 	 Round  74
Device 10 	 Train loss 2.4655 	 LR 0.0006 	 Train images 1250 	 Round  75
Device 10 	 Train loss 2.4569 	 LR 0.0006 	 Train images 1250 	 Round  76
Device 10 	 Train loss 2.4515 	 LR 0.0006 	 Train images 1250 	 Round  77
Device 10 	 Train loss 2.4344 	 LR 0.0006 	 Train images 1250 	 Round  78
Device 10 	 Train loss 2.4187 	 LR 0.0006 	 Train images 1250 	 Round  79
Device 10 	 Train loss 2.4268 	 LR 0.0006 	 Train images 1250 	 Round  80
Device 10 	 Train loss 2.4102 	 LR 0.0006 	 Train images 1250 	 Round  81
Device 10 	 Train loss 2.3831 	 LR 0.0006 	 Train images 1250 	 Round  82
Device 10 	 Train loss 2.4116 	 LR 0.0006 	 Train images 1250 	 Round  83
Device 10 	 Train loss 2.3684 	 LR 0.0006 	 Train images 1250 	 Round  84
Device 10 	 Train loss 2.3575 	 LR 0.0006 	 Train images 1250 	 Round  85
Device 10 	 Train loss 2.3422 	 LR 0.0006 	 Train images 1250 	 Round  86
Device 10 	 Train loss 2.3222 	 LR 0.0006 	 Train images 1250 	 Round  87
Device 10 	 Train loss 2.3081 	 LR 0.0006 	 Train images 1250 	 Round  88
Device 10 	 Train loss 2.3012 	 LR 0.0006 	 Train images 1250 	 Round  89
Device 10 	 Train loss 2.3167 	 LR 0.0005 	 Train images 1250 	 Round  90
Device 10 	 Train loss 2.2950 	 LR 0.0005 	 Train images 1250 	 Round  91
Device 10 	 Train loss 2.2837 	 LR 0.0005 	 Train images 1250 	 Round  92
Device 10 	 Train loss 2.2692 	 LR 0.0005 	 Train images 1250 	 Round  93
Device 10 	 Train loss 2.2567 	 LR 0.0005 	 Train images 1250 	 Round  94
Device 10 	 Train loss 2.2344 	 LR 0.0005 	 Train images 1250 	 Round  95
Device 10 	 Train loss 2.2429 	 LR 0.0005 	 Train images 1250 	 Round  96
Device 10 	 Train loss 2.2145 	 LR 0.0005 	 Train images 1250 	 Round  97
Device 10 	 Train loss 2.2027 	 LR 0.0005 	 Train images 1250 	 Round  98
Device 10 	 Train loss 2.1940 	 LR 0.0005 	 Train images 1250 	 Round  99
Device 10 	 Train loss 2.2208 	 LR 0.0005 	 Train images 1250 	 Round 100
Device 10 	 Train loss 2.1716 	 LR 0.0005 	 Train images 1250 	 Round 101
Device 10 	 Train loss 2.1700 	 LR 0.0005 	 Train images 1250 	 Round 102
Device 10 	 Train loss 2.1579 	 LR 0.0005 	 Train images 1250 	 Round 103
Device 10 	 Train loss 2.1627 	 LR 0.0005 	 Train images 1250 	 Round 104
Device 10 	 Train loss 2.1504 	 LR 0.0005 	 Train images 1250 	 Round 105
Device 10 	 Train loss 2.1182 	 LR 0.0005 	 Train images 1250 	 Round 106
Device 10 	 Train loss 2.1126 	 LR 0.0005 	 Train images 1250 	 Round 107
Device 10 	 Train loss 2.0871 	 LR 0.0005 	 Train images 1250 	 Round 108
Device 10 	 Train loss 2.0814 	 LR 0.0005 	 Train images 1250 	 Round 109
Device 10 	 Train loss 2.0618 	 LR 0.0004 	 Train images 1250 	 Round 110
Device 10 	 Train loss 2.0520 	 LR 0.0004 	 Train images 1250 	 Round 111
Device 10 	 Train loss 2.0703 	 LR 0.0004 	 Train images 1250 	 Round 112
Device 10 	 Train loss 2.0498 	 LR 0.0004 	 Train images 1250 	 Round 113
Device 10 	 Train loss 2.0095 	 LR 0.0004 	 Train images 1250 	 Round 114
Device 10 	 Train loss 2.0391 	 LR 0.0004 	 Train images 1250 	 Round 115
Device 10 	 Train loss 2.0012 	 LR 0.0004 	 Train images 1250 	 Round 116
Device 10 	 Train loss 1.9745 	 LR 0.0004 	 Train images 1250 	 Round 117
Device 10 	 Train loss 1.9732 	 LR 0.0004 	 Train images 1250 	 Round 118
Device 10 	 Train loss 1.9523 	 LR 0.0004 	 Train images 1250 	 Round 119
Device 10 	 Train loss 1.9557 	 LR 0.0004 	 Train images 1250 	 Round 120
Device 10 	 Train loss 1.9625 	 LR 0.0004 	 Train images 1250 	 Round 121
Device 10 	 Train loss 1.9192 	 LR 0.0004 	 Train images 1250 	 Round 122
Device 10 	 Train loss 1.9073 	 LR 0.0004 	 Train images 1250 	 Round 123
Device 10 	 Train loss 1.9393 	 LR 0.0004 	 Train images 1250 	 Round 124
Device 10 	 Train loss 1.9158 	 LR 0.0004 	 Train images 1250 	 Round 125
Device 10 	 Train loss 1.8763 	 LR 0.0004 	 Train images 1250 	 Round 126
Device 10 	 Train loss 1.8846 	 LR 0.0004 	 Train images 1250 	 Round 127
Device 10 	 Train loss 1.8733 	 LR 0.0004 	 Train images 1250 	 Round 128
Device 10 	 Train loss 1.8622 	 LR 0.0004 	 Train images 1250 	 Round 129
Device 10 	 Train loss 1.8297 	 LR 0.0004 	 Train images 1250 	 Round 130
Device 10 	 Train loss 1.8166 	 LR 0.0004 	 Train images 1250 	 Round 131
Device 10 	 Train loss 1.8204 	 LR 0.0004 	 Train images 1250 	 Round 132
Device 10 	 Train loss 1.8125 	 LR 0.0004 	 Train images 1250 	 Round 133
Device 10 	 Train loss 1.7811 	 LR 0.0004 	 Train images 1250 	 Round 134
Device 10 	 Train loss 1.7797 	 LR 0.0003 	 Train images 1250 	 Round 135
Device 10 	 Train loss 1.7744 	 LR 0.0003 	 Train images 1250 	 Round 136
Device 10 	 Train loss 1.7431 	 LR 0.0003 	 Train images 1250 	 Round 137
Device 10 	 Train loss 1.7506 	 LR 0.0003 	 Train images 1250 	 Round 138
Device 10 	 Train loss 1.7356 	 LR 0.0003 	 Train images 1250 	 Round 139
Device 10 	 Train loss 1.7156 	 LR 0.0003 	 Train images 1250 	 Round 140
Device 10 	 Train loss 1.7061 	 LR 0.0003 	 Train images 1250 	 Round 141
Device 10 	 Train loss 1.7138 	 LR 0.0003 	 Train images 1250 	 Round 142
Device 10 	 Train loss 1.6948 	 LR 0.0003 	 Train images 1250 	 Round 143
Device 10 	 Train loss 1.6914 	 LR 0.0003 	 Train images 1250 	 Round 144
Device 10 	 Train loss 1.6567 	 LR 0.0003 	 Train images 1250 	 Round 145
Device 10 	 Train loss 1.6625 	 LR 0.0003 	 Train images 1250 	 Round 146
Device 10 	 Train loss 1.6568 	 LR 0.0003 	 Train images 1250 	 Round 147
Device 10 	 Train loss 1.6305 	 LR 0.0003 	 Train images 1250 	 Round 148
Device 10 	 Train loss 1.6177 	 LR 0.0003 	 Train images 1250 	 Round 149
Device 10 	 Train loss 1.6241 	 LR 0.0003 	 Train images 1250 	 Round 150
Device 10 	 Train loss 1.6131 	 LR 0.0003 	 Train images 1250 	 Round 151
Device 10 	 Train loss 1.6071 	 LR 0.0003 	 Train images 1250 	 Round 152
Device 10 	 Train loss 1.5882 	 LR 0.0003 	 Train images 1250 	 Round 153
Device 10 	 Train loss 1.5882 	 LR 0.0003 	 Train images 1250 	 Round 154
Device 10 	 Train loss 1.5877 	 LR 0.0003 	 Train images 1250 	 Round 155
Device 10 	 Train loss 1.5836 	 LR 0.0003 	 Train images 1250 	 Round 156
Device 10 	 Train loss 1.5617 	 LR 0.0003 	 Train images 1250 	 Round 157
Device 10 	 Train loss 1.5355 	 LR 0.0003 	 Train images 1250 	 Round 158
Device 10 	 Train loss 1.5293 	 LR 0.0003 	 Train images 1250 	 Round 159
Device 10 	 Train loss 1.5216 	 LR 0.0003 	 Train images 1250 	 Round 160
Device 10 	 Train loss 1.5086 	 LR 0.0003 	 Train images 1250 	 Round 161
Device 10 	 Train loss 1.5082 	 LR 0.0003 	 Train images 1250 	 Round 162
Device 10 	 Train loss 1.5020 	 LR 0.0003 	 Train images 1250 	 Round 163
Device 10 	 Train loss 1.4958 	 LR 0.0003 	 Train images 1250 	 Round 164
Device 10 	 Train loss 1.4827 	 LR 0.0003 	 Train images 1250 	 Round 165
Device 10 	 Train loss 1.4708 	 LR 0.0003 	 Train images 1250 	 Round 166
Device 10 	 Train loss 1.4702 	 LR 0.0003 	 Train images 1250 	 Round 167
Device 10 	 Train loss 1.4700 	 LR 0.0002 	 Train images 1250 	 Round 168
Device 10 	 Train loss 1.4414 	 LR 0.0002 	 Train images 1250 	 Round 169
Device 10 	 Train loss 1.4378 	 LR 0.0002 	 Train images 1250 	 Round 170
Device 10 	 Train loss 1.4198 	 LR 0.0002 	 Train images 1250 	 Round 171
Device 10 	 Train loss 1.4350 	 LR 0.0002 	 Train images 1250 	 Round 172
Device 10 	 Train loss 1.4420 	 LR 0.0002 	 Train images 1250 	 Round 173
Device 10 	 Train loss 1.4105 	 LR 0.0002 	 Train images 1250 	 Round 174
Device 10 	 Train loss 1.4012 	 LR 0.0002 	 Train images 1250 	 Round 175
Device 10 	 Train loss 1.4216 	 LR 0.0002 	 Train images 1250 	 Round 176
Device 10 	 Train loss 1.3899 	 LR 0.0002 	 Train images 1250 	 Round 177
Device 10 	 Train loss 1.3769 	 LR 0.0002 	 Train images 1250 	 Round 178
Device 10 	 Train loss 1.3758 	 LR 0.0002 	 Train images 1250 	 Round 179
Device 10 	 Train loss 1.3727 	 LR 0.0002 	 Train images 1250 	 Round 180
Device 10 	 Train loss 1.3690 	 LR 0.0002 	 Train images 1250 	 Round 181
Device 10 	 Train loss 1.3471 	 LR 0.0002 	 Train images 1250 	 Round 182
Device 10 	 Train loss 1.3516 	 LR 0.0002 	 Train images 1250 	 Round 183
Device 10 	 Train loss 1.3445 	 LR 0.0002 	 Train images 1250 	 Round 184
Device 10 	 Train loss 1.3475 	 LR 0.0002 	 Train images 1250 	 Round 185
Device 10 	 Train loss 1.3227 	 LR 0.0002 	 Train images 1250 	 Round 186
Device 10 	 Train loss 1.3205 	 LR 0.0002 	 Train images 1250 	 Round 187
Device 10 	 Train loss 1.3277 	 LR 0.0002 	 Train images 1250 	 Round 188
Device 10 	 Train loss 1.3063 	 LR 0.0002 	 Train images 1250 	 Round 189
Device 10 	 Train loss 1.3072 	 LR 0.0002 	 Train images 1250 	 Round 190
Device 10 	 Train loss 1.2905 	 LR 0.0002 	 Train images 1250 	 Round 191
Device 10 	 Train loss 1.3227 	 LR 0.0002 	 Train images 1250 	 Round 192
Device 10 	 Train loss 1.2871 	 LR 0.0002 	 Train images 1250 	 Round 193
Device 10 	 Train loss 1.2803 	 LR 0.0002 	 Train images 1250 	 Round 194
Device 10 	 Train loss 1.2676 	 LR 0.0002 	 Train images 1250 	 Round 195
Device 10 	 Train loss 1.2750 	 LR 0.0002 	 Train images 1250 	 Round 196
Device 10 	 Train loss 1.2551 	 LR 0.0002 	 Train images 1250 	 Round 197
Device 10 	 Train loss 1.2525 	 LR 0.0002 	 Train images 1250 	 Round 198
Device 10 	 Train loss 1.2489 	 LR 0.0002 	 Train images 1250 	 Round 199
Device 10 	 Train loss 1.2568 	 LR 0.0002 	 Train images 1250 	 Round 200
Defense none on Dataset CIFAR100.
Finished computations with time: 0:24:11.515380

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR100', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=10, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device 10 	 Train loss 4.8033 	 LR 0.0099 	 Train images 1250 	 Round   1
Device 10 	 Train loss 4.4174 	 LR 0.0098 	 Train images 1250 	 Round   2
Device 10 	 Train loss 4.1947 	 LR 0.0097 	 Train images 1250 	 Round   3
Device 10 	 Train loss 3.9897 	 LR 0.0096 	 Train images 1250 	 Round   4
Device 10 	 Train loss 3.7997 	 LR 0.0095 	 Train images 1250 	 Round   5
Device 10 	 Train loss 3.6733 	 LR 0.0094 	 Train images 1250 	 Round   6
Device 10 	 Train loss 3.5548 	 LR 0.0093 	 Train images 1250 	 Round   7
Device 10 	 Train loss 3.3185 	 LR 0.0092 	 Train images 1250 	 Round   8
Device 10 	 Train loss 3.1593 	 LR 0.0091 	 Train images 1250 	 Round   9
Device 10 	 Train loss 3.0444 	 LR 0.0090 	 Train images 1250 	 Round  10
Device 10 	 Train loss 2.9960 	 LR 0.0090 	 Train images 1250 	 Round  11
Device 10 	 Train loss 2.8021 	 LR 0.0089 	 Train images 1250 	 Round  12
Device 10 	 Train loss 2.7057 	 LR 0.0088 	 Train images 1250 	 Round  13
Device 10 	 Train loss 2.6092 	 LR 0.0087 	 Train images 1250 	 Round  14
Device 10 	 Train loss 2.5197 	 LR 0.0086 	 Train images 1250 	 Round  15
Device 10 	 Train loss 2.3886 	 LR 0.0085 	 Train images 1250 	 Round  16
Device 10 	 Train loss 2.2823 	 LR 0.0084 	 Train images 1250 	 Round  17
Device 10 	 Train loss 2.2084 	 LR 0.0083 	 Train images 1250 	 Round  18
Device 10 	 Train loss 2.0748 	 LR 0.0083 	 Train images 1250 	 Round  19
Device 10 	 Train loss 2.0935 	 LR 0.0082 	 Train images 1250 	 Round  20
Device 10 	 Train loss 1.9447 	 LR 0.0081 	 Train images 1250 	 Round  21
Device 10 	 Train loss 1.8939 	 LR 0.0080 	 Train images 1250 	 Round  22
Device 10 	 Train loss 1.8050 	 LR 0.0079 	 Train images 1250 	 Round  23
Device 10 	 Train loss 1.7256 	 LR 0.0079 	 Train images 1250 	 Round  24
Device 10 	 Train loss 1.5706 	 LR 0.0078 	 Train images 1250 	 Round  25
Device 10 	 Train loss 1.5157 	 LR 0.0077 	 Train images 1250 	 Round  26
Device 10 	 Train loss 1.4972 	 LR 0.0076 	 Train images 1250 	 Round  27
Device 10 	 Train loss 1.3941 	 LR 0.0075 	 Train images 1250 	 Round  28
Device 10 	 Train loss 1.3169 	 LR 0.0075 	 Train images 1250 	 Round  29
Device 10 	 Train loss 1.1004 	 LR 0.0010 	 Train images 1250 	 Round  30
Device 10 	 Train loss 0.9697 	 LR 0.0010 	 Train images 1250 	 Round  31
Device 10 	 Train loss 0.9432 	 LR 0.0010 	 Train images 1250 	 Round  32
Device 10 	 Train loss 0.9213 	 LR 0.0010 	 Train images 1250 	 Round  33
Device 10 	 Train loss 0.8752 	 LR 0.0010 	 Train images 1250 	 Round  34
Device 10 	 Train loss 0.8874 	 LR 0.0010 	 Train images 1250 	 Round  35
Device 10 	 Train loss 0.8405 	 LR 0.0009 	 Train images 1250 	 Round  36
Device 10 	 Train loss 0.8338 	 LR 0.0009 	 Train images 1250 	 Round  37
Device 10 	 Train loss 0.8188 	 LR 0.0009 	 Train images 1250 	 Round  38
Device 10 	 Train loss 0.8126 	 LR 0.0009 	 Train images 1250 	 Round  39
Device 10 	 Train loss 0.7883 	 LR 0.0009 	 Train images 1250 	 Round  40
Device 10 	 Train loss 0.7634 	 LR 0.0009 	 Train images 1250 	 Round  41
Device 10 	 Train loss 0.7543 	 LR 0.0009 	 Train images 1250 	 Round  42
Device 10 	 Train loss 0.7397 	 LR 0.0009 	 Train images 1250 	 Round  43
Device 10 	 Train loss 0.7075 	 LR 0.0009 	 Train images 1250 	 Round  44
Device 10 	 Train loss 0.7043 	 LR 0.0009 	 Train images 1250 	 Round  45
Device 10 	 Train loss 0.6936 	 LR 0.0009 	 Train images 1250 	 Round  46
Device 10 	 Train loss 0.6766 	 LR 0.0008 	 Train images 1250 	 Round  47
Device 10 	 Train loss 0.6604 	 LR 0.0008 	 Train images 1250 	 Round  48
Device 10 	 Train loss 0.6506 	 LR 0.0008 	 Train images 1250 	 Round  49
Device 10 	 Train loss 0.6297 	 LR 0.0008 	 Train images 1250 	 Round  50
Device 10 	 Train loss 0.6409 	 LR 0.0008 	 Train images 1250 	 Round  51
Device 10 	 Train loss 0.6328 	 LR 0.0008 	 Train images 1250 	 Round  52
Device 10 	 Train loss 0.6050 	 LR 0.0008 	 Train images 1250 	 Round  53
Device 10 	 Train loss 0.5987 	 LR 0.0008 	 Train images 1250 	 Round  54
Device 10 	 Train loss 0.5889 	 LR 0.0008 	 Train images 1250 	 Round  55
Device 10 	 Train loss 0.5826 	 LR 0.0008 	 Train images 1250 	 Round  56
Device 10 	 Train loss 0.5642 	 LR 0.0008 	 Train images 1250 	 Round  57
Device 10 	 Train loss 0.5531 	 LR 0.0008 	 Train images 1250 	 Round  58
Device 10 	 Train loss 0.5524 	 LR 0.0007 	 Train images 1250 	 Round  59
Device 10 	 Train loss 0.5401 	 LR 0.0007 	 Train images 1250 	 Round  60
Device 10 	 Train loss 0.5357 	 LR 0.0007 	 Train images 1250 	 Round  61
Device 10 	 Train loss 0.5181 	 LR 0.0007 	 Train images 1250 	 Round  62
Device 10 	 Train loss 0.5037 	 LR 0.0007 	 Train images 1250 	 Round  63
Device 10 	 Train loss 0.5140 	 LR 0.0007 	 Train images 1250 	 Round  64
Device 10 	 Train loss 0.4850 	 LR 0.0007 	 Train images 1250 	 Round  65
Device 10 	 Train loss 0.4874 	 LR 0.0007 	 Train images 1250 	 Round  66
Device 10 	 Train loss 0.4759 	 LR 0.0007 	 Train images 1250 	 Round  67
Device 10 	 Train loss 0.4538 	 LR 0.0007 	 Train images 1250 	 Round  68
Device 10 	 Train loss 0.4488 	 LR 0.0007 	 Train images 1250 	 Round  69
Device 10 	 Train loss 0.4556 	 LR 0.0007 	 Train images 1250 	 Round  70
Device 10 	 Train loss 0.4480 	 LR 0.0007 	 Train images 1250 	 Round  71
Device 10 	 Train loss 0.4270 	 LR 0.0007 	 Train images 1250 	 Round  72
Device 10 	 Train loss 0.4307 	 LR 0.0006 	 Train images 1250 	 Round  73
Device 10 	 Train loss 0.4195 	 LR 0.0006 	 Train images 1250 	 Round  74
Device 10 	 Train loss 0.4139 	 LR 0.0006 	 Train images 1250 	 Round  75
Device 10 	 Train loss 0.4098 	 LR 0.0006 	 Train images 1250 	 Round  76
Device 10 	 Train loss 0.4152 	 LR 0.0006 	 Train images 1250 	 Round  77
Device 10 	 Train loss 0.3956 	 LR 0.0006 	 Train images 1250 	 Round  78
Device 10 	 Train loss 0.4013 	 LR 0.0006 	 Train images 1250 	 Round  79
Device 10 	 Train loss 0.3875 	 LR 0.0006 	 Train images 1250 	 Round  80
Device 10 	 Train loss 0.3891 	 LR 0.0006 	 Train images 1250 	 Round  81
Device 10 	 Train loss 0.3670 	 LR 0.0006 	 Train images 1250 	 Round  82
Device 10 	 Train loss 0.3761 	 LR 0.0006 	 Train images 1250 	 Round  83
Device 10 	 Train loss 0.3699 	 LR 0.0006 	 Train images 1250 	 Round  84
Device 10 	 Train loss 0.3648 	 LR 0.0006 	 Train images 1250 	 Round  85
Device 10 	 Train loss 0.3587 	 LR 0.0006 	 Train images 1250 	 Round  86
Device 10 	 Train loss 0.3483 	 LR 0.0006 	 Train images 1250 	 Round  87
Device 10 	 Train loss 0.3453 	 LR 0.0006 	 Train images 1250 	 Round  88
Device 10 	 Train loss 0.3365 	 LR 0.0006 	 Train images 1250 	 Round  89
Device 10 	 Train loss 0.3385 	 LR 0.0005 	 Train images 1250 	 Round  90
Device 10 	 Train loss 0.3276 	 LR 0.0005 	 Train images 1250 	 Round  91
Device 10 	 Train loss 0.3373 	 LR 0.0005 	 Train images 1250 	 Round  92
Device 10 	 Train loss 0.3296 	 LR 0.0005 	 Train images 1250 	 Round  93
Device 10 	 Train loss 0.3119 	 LR 0.0005 	 Train images 1250 	 Round  94
Device 10 	 Train loss 0.3113 	 LR 0.0005 	 Train images 1250 	 Round  95
Device 10 	 Train loss 0.3102 	 LR 0.0005 	 Train images 1250 	 Round  96
Device 10 	 Train loss 0.3057 	 LR 0.0005 	 Train images 1250 	 Round  97
Device 10 	 Train loss 0.3040 	 LR 0.0005 	 Train images 1250 	 Round  98
Device 10 	 Train loss 0.2945 	 LR 0.0005 	 Train images 1250 	 Round  99
Device 10 	 Train loss 0.3066 	 LR 0.0005 	 Train images 1250 	 Round 100
Device 10 	 Train loss 0.2949 	 LR 0.0005 	 Train images 1250 	 Round 101
Device 10 	 Train loss 0.2938 	 LR 0.0005 	 Train images 1250 	 Round 102
Device 10 	 Train loss 0.2893 	 LR 0.0005 	 Train images 1250 	 Round 103
Device 10 	 Train loss 0.2879 	 LR 0.0005 	 Train images 1250 	 Round 104
Device 10 	 Train loss 0.2953 	 LR 0.0005 	 Train images 1250 	 Round 105
Device 10 	 Train loss 0.2722 	 LR 0.0005 	 Train images 1250 	 Round 106
Device 10 	 Train loss 0.2690 	 LR 0.0005 	 Train images 1250 	 Round 107
Device 10 	 Train loss 0.2700 	 LR 0.0005 	 Train images 1250 	 Round 108
Device 10 	 Train loss 0.2718 	 LR 0.0005 	 Train images 1250 	 Round 109
Device 10 	 Train loss 0.2590 	 LR 0.0004 	 Train images 1250 	 Round 110
Device 10 	 Train loss 0.2587 	 LR 0.0004 	 Train images 1250 	 Round 111
Device 10 	 Train loss 0.2622 	 LR 0.0004 	 Train images 1250 	 Round 112
Device 10 	 Train loss 0.2559 	 LR 0.0004 	 Train images 1250 	 Round 113
Device 10 	 Train loss 0.2475 	 LR 0.0004 	 Train images 1250 	 Round 114
Device 10 	 Train loss 0.2565 	 LR 0.0004 	 Train images 1250 	 Round 115
Device 10 	 Train loss 0.2505 	 LR 0.0004 	 Train images 1250 	 Round 116
Device 10 	 Train loss 0.2413 	 LR 0.0004 	 Train images 1250 	 Round 117
Device 10 	 Train loss 0.2463 	 LR 0.0004 	 Train images 1250 	 Round 118
Device 10 	 Train loss 0.2388 	 LR 0.0004 	 Train images 1250 	 Round 119
Device 10 	 Train loss 0.2513 	 LR 0.0004 	 Train images 1250 	 Round 120
Device 10 	 Train loss 0.2351 	 LR 0.0004 	 Train images 1250 	 Round 121
Device 10 	 Train loss 0.2349 	 LR 0.0004 	 Train images 1250 	 Round 122
Device 10 	 Train loss 0.2322 	 LR 0.0004 	 Train images 1250 	 Round 123
Device 10 	 Train loss 0.2410 	 LR 0.0004 	 Train images 1250 	 Round 124
Device 10 	 Train loss 0.2290 	 LR 0.0004 	 Train images 1250 	 Round 125
Device 10 	 Train loss 0.2310 	 LR 0.0004 	 Train images 1250 	 Round 126
Device 10 	 Train loss 0.2293 	 LR 0.0004 	 Train images 1250 	 Round 127
Device 10 	 Train loss 0.2354 	 LR 0.0004 	 Train images 1250 	 Round 128
Device 10 	 Train loss 0.2298 	 LR 0.0004 	 Train images 1250 	 Round 129
Device 10 	 Train loss 0.2207 	 LR 0.0004 	 Train images 1250 	 Round 130
Device 10 	 Train loss 0.2294 	 LR 0.0004 	 Train images 1250 	 Round 131
Device 10 	 Train loss 0.2245 	 LR 0.0004 	 Train images 1250 	 Round 132
Device 10 	 Train loss 0.2112 	 LR 0.0004 	 Train images 1250 	 Round 133
Device 10 	 Train loss 0.2065 	 LR 0.0004 	 Train images 1250 	 Round 134
Device 10 	 Train loss 0.2084 	 LR 0.0003 	 Train images 1250 	 Round 135
Device 10 	 Train loss 0.2051 	 LR 0.0003 	 Train images 1250 	 Round 136
Device 10 	 Train loss 0.2094 	 LR 0.0003 	 Train images 1250 	 Round 137
Device 10 	 Train loss 0.2028 	 LR 0.0003 	 Train images 1250 	 Round 138
Device 10 	 Train loss 0.2052 	 LR 0.0003 	 Train images 1250 	 Round 139
Device 10 	 Train loss 0.2085 	 LR 0.0003 	 Train images 1250 	 Round 140
Device 10 	 Train loss 0.2043 	 LR 0.0003 	 Train images 1250 	 Round 141
Device 10 	 Train loss 0.2075 	 LR 0.0003 	 Train images 1250 	 Round 142
Device 10 	 Train loss 0.2006 	 LR 0.0003 	 Train images 1250 	 Round 143
Device 10 	 Train loss 0.2005 	 LR 0.0003 	 Train images 1250 	 Round 144
Device 10 	 Train loss 0.1959 	 LR 0.0003 	 Train images 1250 	 Round 145
Device 10 	 Train loss 0.1989 	 LR 0.0003 	 Train images 1250 	 Round 146
Device 10 	 Train loss 0.2011 	 LR 0.0003 	 Train images 1250 	 Round 147
Device 10 	 Train loss 0.1946 	 LR 0.0003 	 Train images 1250 	 Round 148
Device 10 	 Train loss 0.1907 	 LR 0.0003 	 Train images 1250 	 Round 149
Device 10 	 Train loss 0.1940 	 LR 0.0003 	 Train images 1250 	 Round 150
Device 10 	 Train loss 0.1874 	 LR 0.0003 	 Train images 1250 	 Round 151
Device 10 	 Train loss 0.1912 	 LR 0.0003 	 Train images 1250 	 Round 152
Device 10 	 Train loss 0.1956 	 LR 0.0003 	 Train images 1250 	 Round 153
Device 10 	 Train loss 0.1876 	 LR 0.0003 	 Train images 1250 	 Round 154
Device 10 	 Train loss 0.1874 	 LR 0.0003 	 Train images 1250 	 Round 155
Device 10 	 Train loss 0.1947 	 LR 0.0003 	 Train images 1250 	 Round 156
Device 10 	 Train loss 0.1907 	 LR 0.0003 	 Train images 1250 	 Round 157
Device 10 	 Train loss 0.1783 	 LR 0.0003 	 Train images 1250 	 Round 158
Device 10 	 Train loss 0.1795 	 LR 0.0003 	 Train images 1250 	 Round 159
Device 10 	 Train loss 0.1800 	 LR 0.0003 	 Train images 1250 	 Round 160
Device 10 	 Train loss 0.1778 	 LR 0.0003 	 Train images 1250 	 Round 161
Device 10 	 Train loss 0.1770 	 LR 0.0003 	 Train images 1250 	 Round 162
Device 10 	 Train loss 0.1846 	 LR 0.0003 	 Train images 1250 	 Round 163
Device 10 	 Train loss 0.1746 	 LR 0.0003 	 Train images 1250 	 Round 164
Device 10 	 Train loss 0.1777 	 LR 0.0003 	 Train images 1250 	 Round 165
Device 10 	 Train loss 0.1790 	 LR 0.0003 	 Train images 1250 	 Round 166
Device 10 	 Train loss 0.1795 	 LR 0.0003 	 Train images 1250 	 Round 167
Device 10 	 Train loss 0.1807 	 LR 0.0002 	 Train images 1250 	 Round 168
Device 10 	 Train loss 0.1695 	 LR 0.0002 	 Train images 1250 	 Round 169
Device 10 	 Train loss 0.1727 	 LR 0.0002 	 Train images 1250 	 Round 170
Device 10 	 Train loss 0.1686 	 LR 0.0002 	 Train images 1250 	 Round 171
